"id","ahri_number","version","tonnage","outdoor_model","outdoor_model_revision","coil_model_number","coil_model_revision","furnace_model_revision","blower_model_revision","fit","seer","eer","cooling","txv_piston","hsk","hspf","orifice_size","indoor_coil_air_qty","high_cop","hsvtc","model_status","region","high_heat","afue","low_heat","low_cop","system_type","system_type_seer2","cond_seer","stage","indoor_unit","indoor_type","config","cabinet_width","ext_txv","furnace_btu","blower_type","description","file","created_at","updated_at","deleted_at","executed"
"93301","208791433","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9S800603AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93302","208791437","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9S800803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93303","208791424","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9C800403AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93304","208791425","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9C800603AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93305","208791427","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9C800803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93306","208791265","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC800603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93307","208791269","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC800603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93308","208791264","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC800604BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93309","208791268","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC800604BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93310","208791263","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC800803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93311","208791267","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC800803BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93312","208791475","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GM9S960403AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93313","208791442","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9S960603BN",NULL,NULL,"14.2","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93314","208791444","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9S960803BN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93315","208791460","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GM9C960403AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:28",NULL,"1"
"93316","208791461","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GM9C960603AN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93317","208791430","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GM9C960803BN",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93318","208791289","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC960403BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","040",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93319","208791293","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC960403BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","040",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93320","208791288","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC960603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93321","208791292","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC960603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93322","208791287","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVC960803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93323","208791291","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVC960803BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93324","208791310","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVM970603BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93325","208791313","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVM970603BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93326","208791309","seer2","2",NULL,"GSXN402410",NULL,"CHPTA2426B4","GMVM970803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93327","208791312","seer2","2",NULL,"GSXN402410",NULL,"CHPTA3026B4","GMVM970803BN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93328","208143548","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426C4",NULL,NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Coil","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Coil","Cased","Horizontal Flow",NULL,"no",NULL,NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93329","208143571","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S800403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93330","208143573","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S800603AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93331","208143575","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S800603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93332","208143576","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S800803BN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93333","208143616","seer2","2",NULL,"GSXH502410",NULL,"CHPTA3026B4","GM9S800803BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93334","208143560","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C800403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93335","208143561","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C800603AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93336","208143562","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C800603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93337","208143563","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C800803BN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93338","208143603","seer2","2",NULL,"GSXH502410",NULL,"CHPTA3026B4","GM9C800803BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93339","208143835","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GMVC800603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93340","208143849","seer2","2",NULL,"GSXH502410",NULL,"CHPTA3026B4","GMVC800603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:29",NULL,"1"
"93341","208143837","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GMVC800803BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93342","208143851","seer2","2",NULL,"GSXH502410",NULL,"CHPTA3026B4","GMVC800803BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93343","208143582","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S960403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93344","208143584","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S960603BN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93345","208143586","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9S960803BN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93346","208143626","seer2","2",NULL,"GSXH502410",NULL,"CHPTA3026B4","GM9S960803BN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","17.5","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93347","208143587","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426C4","GM9S960804CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93348","208143566","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C960303AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","030",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93349","208143567","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C960403AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","040",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
"93350","208143568","seer2","2",NULL,"GSXH502410",NULL,"CHPTA2426B4","GM9C960603AN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","14","no","060",NULL,"2.0 Ton - SEER2-H5 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:30",NULL,"1"
